2023-04-06 14:04:50,062 INFO    MainThread:42376 [wandb_setup.py:_flush():76] Configure stats pid to 42376
2023-04-06 14:04:50,063 INFO    MainThread:42376 [wandb_setup.py:_flush():76] Loading settings from C:\Users\PAVILION 15-DW001LA\.config\wandb\settings
2023-04-06 14:04:50,063 INFO    MainThread:42376 [wandb_setup.py:_flush():76] Loading settings from C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Convolucional\wandb\settings
2023-04-06 14:04:50,063 INFO    MainThread:42376 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-04-06 14:04:50,064 INFO    MainThread:42376 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-04-06 14:04:50,064 INFO    MainThread:42376 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'RNAs\\Red_Convolucional\\Red_Conv1D.py', 'program': 'C:\\Users\\PAVILION 15-DW001LA\\Documents\\Tesis\\Códigos\\RNAs\\Red_Convolucional\\Red_Conv1D.py'}
2023-04-06 14:04:50,072 INFO    MainThread:42376 [wandb_init.py:_log_setup():506] Logging user logs to C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Convolucional\wandb\run-20230406_140450-j7qy3vpj\logs\debug.log
2023-04-06 14:04:50,073 INFO    MainThread:42376 [wandb_init.py:_log_setup():507] Logging internal logs to C:\Users\PAVILION 15-DW001LA\Documents\Tesis\Códigos\RNAs\Red_Convolucional\wandb\run-20230406_140450-j7qy3vpj\logs\debug-internal.log
2023-04-06 14:04:50,073 INFO    MainThread:42376 [wandb_init.py:init():546] calling init triggers
2023-04-06 14:04:50,073 INFO    MainThread:42376 [wandb_init.py:init():552] wandb.init called with sweep_config: {}
config: {}
2023-04-06 14:04:50,073 INFO    MainThread:42376 [wandb_init.py:init():602] starting backend
2023-04-06 14:04:50,073 INFO    MainThread:42376 [wandb_init.py:init():606] setting up manager
2023-04-06 14:04:50,077 INFO    MainThread:42376 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=spawn, using: spawn
2023-04-06 14:04:50,081 INFO    MainThread:42376 [wandb_init.py:init():613] backend started and connected
2023-04-06 14:04:50,085 INFO    MainThread:42376 [wandb_init.py:init():701] updated telemetry
2023-04-06 14:04:50,138 INFO    MainThread:42376 [wandb_init.py:init():741] communicating run to backend with 60.0 second timeout
2023-04-06 14:04:50,544 INFO    MainThread:42376 [wandb_run.py:_on_init():2133] communicating current version
2023-04-06 14:04:50,874 INFO    MainThread:42376 [wandb_run.py:_on_init():2142] got version response upgrade_message: "wandb version 0.14.1 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2023-04-06 14:04:50,875 INFO    MainThread:42376 [wandb_init.py:init():789] starting run threads in backend
2023-04-06 14:04:55,557 INFO    MainThread:42376 [wandb_run.py:_console_start():2114] atexit reg
2023-04-06 14:04:55,557 INFO    MainThread:42376 [wandb_run.py:_redirect():1969] redirect: SettingsConsole.WRAP_RAW
2023-04-06 14:04:55,557 INFO    MainThread:42376 [wandb_run.py:_redirect():2034] Wrapping output streams.
2023-04-06 14:04:55,557 INFO    MainThread:42376 [wandb_run.py:_redirect():2059] Redirects installed.
